timestamp,residual
2017-01-05,4.118696846489705
2017-01-12,-0.2340880817005342
2017-01-19,0.5149268209079452
2017-01-26,-0.8263528836383074
2017-02-02,-1.3375427010537706
2017-02-09,0.9261709565916334
2017-02-16,-1.612802002842919
2017-02-23,-0.7341361441540144
2017-03-02,0.10296184463093994
2017-03-09,-1.2115022462558116
2017-03-16,1.2069833365567462
2017-03-23,1.0169362823002572
2017-03-30,-3.4761352463977317
2017-04-06,1.5610582246518945
2017-04-13,-4.012365637290728
2017-04-20,6.384656405829659
2017-04-27,-3.4136799997190153
2017-05-04,3.3648434127149187
2017-05-11,-1.7612088029036599
2017-05-18,-1.299970494494616
2017-05-25,-1.2992927447491667
2017-06-01,-0.24768645383093002
2017-06-08,3.3097486985969837
2017-06-15,-1.4363294318923465
2017-06-22,2.148029120453046
2017-06-29,-1.0389352497244886
2017-07-06,1.0064935834254314
2017-07-13,-1.0667556198907349
2017-07-20,-0.3955442469503083
2017-07-27,0.3245587653039905
2017-08-03,-0.14107223042895356
2017-08-10,-0.547815679489922
2017-08-17,0.273433148236343
2017-08-24,0.2012862950377965
2017-08-31,0.16470872392351055
2017-09-07,1.5933500206023083
2017-09-14,0.25207978107555107
2017-09-21,-0.5911584710872191
2017-09-28,-1.520216223404482
2017-10-05,2.402457648427628
2017-10-12,-0.9045787144290358
2017-10-19,0.8919106124858587
2017-10-26,-2.332957414185749
2017-11-02,2.086253732562078
2017-11-09,0.9619356143186479
2017-11-16,0.8639813553261391
2017-11-23,0.1822789096975228
2017-11-30,0.059602449584716055
2017-12-07,0.9752566917914649
2017-12-14,-1.9603014703942279
2017-12-21,-6.5112419167841225
2017-12-28,0.8172614597273054
2018-01-04,4.573514135284391
2018-01-11,0.9537269336108949
2018-01-18,-0.9765417249859638
2018-01-25,-0.45175067432891325
2018-02-01,1.1950832231863018
2018-02-08,-0.4791653453252209
2018-02-15,0.20223469455176968
2018-02-22,2.2309203833195923
2018-03-01,-1.5495354895848337
2018-03-08,-1.7527035777277504
2018-03-15,3.2286561287607825
2018-03-22,-2.783017935078526
2018-03-29,-6.0193846330943614
2018-04-05,5.294656289290685
2018-04-12,0.5631588834256576
2018-04-19,-3.407608990401762
2018-04-26,-0.2415884058665867
2018-05-03,2.5183093730885915
2018-05-10,-2.231972586187375
2018-05-17,0.6618782624117117
2018-05-24,4.393131475745321
2018-05-31,-2.9590662226746787
2018-06-07,1.6141448927431483
2018-06-14,-0.05501451159408077
2018-06-21,-1.6994183345150375
2018-06-28,0.9330928533528038
2018-07-05,-1.310042902491439
2018-07-12,-0.7576018274934313
2018-07-19,1.099041913552277
2018-07-26,1.2482499260646236
2018-08-02,-0.020680337513965696
2018-08-09,-1.6427283513268591
2018-08-16,1.0388902128852777
2018-08-23,0.32195688514545395
2018-08-30,-0.29701189701998487
2018-09-06,-0.02150072885201837
2018-09-13,0.16152079665454977
2018-09-20,1.2062632291523911
2018-09-27,-1.1892719343575493
